0.8728075790551787,0.4506769825918762,0.318429003021148,0.9850467289719627,0.4812785388127854,0
0.8817957765580229,0.4497098646034816,0.3140947752126367,0.9828897338403042,0.47605893186003684,1
0.8722004260534129,0.4564796905222437,0.3335325762104005,0.9841269841269841,0.4982142857142857,2
0.8769893536591745,0.46737554374093765,0.33394160583941607,0.987410071942446,0.49909090909090903,3
0.8822247685889747,0.46760154738878146,0.33251833740831294,0.9837251356238698,0.49703060758337136,4
0.8706630550707776,0.4497098646034816,0.3203125,0.987037037037037,0.4836660617059892,5
0.8703968424096192,0.45384243595940066,0.31161647203441917,0.9806576402321083,0.4729477611940298,6
0.8524791149378064,0.45454545454545453,0.32751354605659244,0.9801801801801802,0.4909747292418773,7
0.8781091840981592,0.4734042553191489,0.3283395755305868,0.9758812615955473,0.491359177954227,8
0.8933295584713111,0.43982600289995166,0.2935049019607843,0.9876288659793815,0.4525271610769958,9
