0.9718358115234316,0.9158607350096711,0.786053882725832,0.9271028037383178,0.8507718696397942,0
0.9756710706060472,0.9284332688588007,0.8098360655737705,0.9391634980988594,0.8697183098591549,1
0.9769730232754883,0.9264990328820116,0.816793893129771,0.9435626102292769,0.8756137479541735,2
0.9781545550076792,0.9289511841469309,0.8180404354587869,0.9460431654676259,0.8773978315262718,3
0.9735275335851851,0.9245647969052224,0.8145800316957211,0.9294755877034359,0.8682432432432432,4
0.9767585320923018,0.9327852998065764,0.8270799347471451,0.9388888888888889,0.8794449262792714,5
0.970006256356059,0.9115514741420976,0.7676282051282052,0.9264990328820116,0.8396143733567047,6
0.9649029730325169,0.9003868471953579,0.7532656023222061,0.9351351351351351,0.8344051446945339,7
0.979733804455845,0.938588007736944,0.847972972972973,0.9313543599257885,0.8877099911582671,8
0.9729797979797981,0.9139681005316578,0.7606112054329371,0.9237113402061856,0.8342644320297953,9
