0.9597039583981077,0.9197292069632496,0.8186528497409327,0.8859813084112149,0.8509874326750448,0
0.9612183328155128,0.9318181818181818,0.8407079646017699,0.903041825095057,0.8707607699358386,1
0.9630487376434522,0.9245647969052224,0.833063209076175,0.9065255731922398,0.8682432432432432,2
0.9691991945108818,0.9313678105364911,0.8438538205980066,0.9136690647482014,0.8773747841105354,3
0.9600134877863916,0.925531914893617,0.844559585492228,0.8842676311030742,0.8639575971731449,4
0.9603960636028698,0.9303675048355899,0.84375,0.9,0.870967741935484,5
0.958903093780534,0.9173513774770421,0.8067375886524822,0.8800773694390716,0.8418131359851989,6
0.9491065421005935,0.9182785299806576,0.8112903225806452,0.9063063063063063,0.8561702127659575,7
0.9624228429703531,0.9361702127659575,0.8627450980392157,0.8979591836734694,0.8799999999999999,8
0.9592835572217016,0.9260512324794586,0.8143939393939394,0.8865979381443299,0.8489634748272459,9
0.958059756997153,0.9192456479690522,0.8172413793103448,0.8859813084112149,0.8502242152466367,0
0.9592691088063993,0.9352030947775629,0.8426573426573427,0.9163498098859315,0.8779599271402551,1
0.9643899951472681,0.9303675048355899,0.8450244698205547,0.9135802469135802,0.8779661016949153,2
0.9683427085165972,0.9371677138714355,0.8561872909698997,0.920863309352518,0.8873483535528597,3
0.9608872098783116,0.9226305609284333,0.8453427065026362,0.8698010849909584,0.857397504456328,4
0.9569626236183828,0.9323017408123792,0.8401360544217688,0.9148148148148149,0.875886524822695,5
0.9560945881273805,0.9192846785886902,0.8091872791519434,0.8858800773694391,0.8457987072945522,6
0.9536152146859351,0.9173114119922631,0.8096774193548387,0.9045045045045045,0.8544680851063831,7
0.9644401193499578,0.933752417794971,0.8576512455516014,0.8942486085343229,0.8755676657584015,8
0.9563704050817453,0.9226679555340744,0.8060263653483992,0.8824742268041237,0.84251968503937,9
