0.9737964165310217,0.9202127659574468,0.8032786885245902,0.9158878504672897,0.8558951965065501,0
0.9791010144348606,0.9376208897485493,0.8370118845500849,0.9372623574144486,0.8843049327354261,1
0.9788324538491094,0.9308510638297872,0.8343848580441641,0.9329805996472663,0.8809325562031641,2
0.9836286951932176,0.9420009666505558,0.8516129032258064,0.9496402877697842,0.8979591836734694,3
0.9751693433357802,0.9303675048355899,0.8380165289256198,0.9168173598553345,0.8756476683937825,4
0.9784564669381424,0.9327852998065764,0.8427350427350427,0.912962962962963,0.8764444444444444,5
0.9712475572793076,0.9236346060898984,0.8078902229845626,0.9110251450676983,0.8563636363636364,6
0.96964208094413,0.9177949709864603,0.7975270479134466,0.9297297297297298,0.8585690515806988,7
0.9783280813365837,0.938588007736944,0.8601398601398601,0.9128014842300557,0.8856885688568856,8
0.975009111735916,0.9275012083131948,0.8028933092224232,0.9154639175257732,0.8554913294797688,9
